participant_id,day,session_label,trial_id,input_index,target_char,selected_character,is_error,label,g1,g2,f_down,f_up,t2,t5,t7,hold_ms,offset_ms,dist_px
P03,3,experiment_3,trial_002,2.0,e,e,False,on_time,,,1781069267981.0,1781069268082.0,,,,101.0,0.0,82.28080721603212
P03,3,experiment_3,trial_002,3.0,a,a,False,on_time,,1781069268214.0,1781069268683.0,1781069268797.0,,469.0,,114.0,0.0,241.07061283011188
P03,3,experiment_3,trial_002,4.0,s,s,False,on_time,1781069269029.0,1781069269097.0,1781069269498.0,1781069269583.0,469.0,401.0,68.0,85.0,0.0,87.99036344714999
P03,3,experiment_3,trial_002,5.0,t,t,False,on_time,,1781069269664.0,1781069270215.0,1781069270283.0,,551.0,,68.0,0.0,13.496343261371155
P03,3,experiment_3,trial_003,1.0,l,l,False,on_time,1781069270714.0,1781069271047.0,1781069271700.0,1781069271815.0,986.0,653.0,333.0,115.0,0.0,129.9933868188458
P03,3,experiment_3,trial_003,2.0,e,e,False,on_time,,1781069271797.0,1781069272282.0,1781069272380.0,,485.0,,98.0,0.0,28.307391897678034
P03,3,experiment_3,trial_003,3.0,a,a,False,on_time,,1781069272697.0,1781069273264.0,1781069273348.0,,567.0,,84.0,0.0,244.2033220705196
P03,3,experiment_3,trial_003,4.0,r,r,False,on_time,1781069273714.0,1781069274197.0,1781069274349.0,1781069274449.0,635.0,152.0,483.0,100.0,0.0,294.91997146488393
P03,3,experiment_3,trial_003,5.0,n,n,False,on_time,1781069274628.0,1781069274714.0,1781069275265.0,1781069275382.0,637.0,551.0,86.0,117.0,0.0,117.37860416037557
P03,3,experiment_3,trial_004,1.0,a,a,False,on_time,1781069276231.0,1781069276346.0,1781069276899.0,1781069277014.0,668.0,553.0,115.0,115.0,0.0,215.54213931777716
P03,3,experiment_3,trial_004,2.0,l,l,False,on_time,1781069277064.0,1781069277130.0,1781069277667.0,1781069277766.0,603.0,537.0,66.0,99.0,0.0,69.65224805249419
P03,3,experiment_3,trial_004,3.0,o,o,False,on_time,1781069277914.0,1781069277980.0,1781069278600.0,1781069278681.0,686.0,620.0,66.0,81.0,0.0,186.442433909296
P03,3,experiment_3,trial_004,4.0,n,n,False,on_time,1781069278814.0,1781069278881.0,1781069279515.0,1781069279597.0,701.0,634.0,67.0,82.0,0.0,141.31982894234073
P03,3,experiment_3,trial_004,5.0,e,e,False,on_time,1781069279782.0,1781069279847.0,1781069280331.0,1781069280417.0,549.0,484.0,65.0,86.0,0.0,120.68836927980063
P03,3,experiment_3,trial_005,1.0,s,s,False,on_time,1781069281331.0,1781069281464.0,1781069281965.0,1781069282064.0,634.0,501.0,133.0,99.0,0.0,126.08426095594542
P03,3,experiment_3,trial_005,2.0,l,l,False,on_time,,1781069282248.0,1781069282715.0,1781069282783.0,,467.0,,68.0,0.0,110.97428636381686
P03,3,experiment_3,trial_005,3.0,a,a,False,on_time,1781069282913.0,1781069282981.0,1781069283464.0,1781069283564.0,551.0,483.0,68.0,100.0,0.0,113.1497388861384
P03,3,experiment_3,trial_005,4.0,t,t,False,on_time,1781069283797.0,1781069283865.0,1781069284365.0,1781069284465.0,568.0,500.0,68.0,100.0,0.0,2.6417273423196517
P03,3,experiment_3,trial_005,5.0,e,e,False,on_time,1781069284566.0,1781069284631.0,1781069285115.0,1781069285221.0,549.0,484.0,65.0,106.0,0.0,127.97560435350952
P03,3,experiment_3,trial_006,1.0,a,a,False,on_time,1781069285916.0,1781069285981.0,1781069286432.0,1781069286533.0,516.0,451.0,65.0,101.0,0.0,249.8039836731776
P03,3,experiment_3,trial_006,2.0,l,l,False,on_time,1781069286648.0,1781069286714.0,1781069287465.0,1781069287550.0,817.0,751.0,66.0,85.0,0.0,114.07207726360909
P03,3,experiment_3,trial_006,3.0,e,e,False,on_time,,1781069287764.0,1781069288248.0,1781069288349.0,,484.0,,101.0,0.0,142.3592448699801
P03,3,experiment_3,trial_006,4.0,r,r,False,on_time,,1781069288431.0,1781069288965.0,1781069289083.0,,534.0,,118.0,0.0,155.59820275774456
P03,3,experiment_3,trial_006,5.0,t,t,False,on_time,1781069289248.0,1781069289365.0,1781069289848.0,1781069289934.0,600.0,483.0,117.0,86.0,0.0,33.79932717888146
P03,3,experiment_3,trial_007,1.0,l,l,False,on_time,1781069290698.0,1781069290798.0,1781069291349.0,1781069291433.0,651.0,551.0,100.0,84.0,0.0,155.36054066675675
P03,3,experiment_3,trial_007,2.0,a,a,False,on_time,1781069291565.0,1781069291631.0,1781069292115.0,1781069292218.0,550.0,484.0,66.0,103.0,0.0,89.26908824191706
P03,3,experiment_3,trial_007,3.0,t,t,False,on_time,1781069292448.0,1781069292547.0,1781069293133.0,1781069293217.0,685.0,586.0,99.0,84.0,0.0,81.56278072079824
P03,3,experiment_3,trial_007,4.0,e,e,False,on_time,1781069293299.0,1781069293365.0,1781069294365.0,1781069294466.0,1066.0,1000.0,66.0,101.0,0.0,149.53061173941165
P03,3,experiment_3,trial_007,5.0,r,r,False,on_time,,,1781069295201.0,1781069295317.0,,,,116.0,0.0,132.73894457524383
P03,3,experiment_3,trial_008,1.0,s,s,False,on_time,1781069296082.0,1781069296249.0,1781069296751.0,1781069296850.0,669.0,502.0,167.0,99.0,0.0,104.7483624222256
P03,3,experiment_3,trial_008,2.0,t,t,False,on_time,,1781069297031.0,1781069297516.0,1781069297600.0,,485.0,,84.0,0.0,52.584430805986415
P03,3,experiment_3,trial_008,3.0,a,a,False,on_time,1781069297716.0,1781069297782.0,1781069298533.0,1781069298651.0,817.0,751.0,66.0,118.0,0.0,89.80411374571823
P03,3,experiment_3,trial_008,4.0,r,r,False,on_time,,1781069298815.0,1781069299417.0,1781069299503.0,,602.0,,86.0,0.0,82.40744817698507
P03,3,experiment_3,trial_008,5.0,e,e,False,on_time,,,1781069300135.0,1781069300233.0,,,,98.0,0.0,81.4334225605698
P03,3,experiment_3,trial_009,1.0,s,s,False,on_time,1781069300832.0,1781069300999.0,1781069301550.0,1781069301650.0,718.0,551.0,167.0,100.0,0.0,26.790401030072463
P03,3,experiment_3,trial_009,2.0,t,t,False,on_time,,1781069301832.0,1781069302316.0,1781069302434.0,,484.0,,118.0,0.0,53.051490098964464
P03,3,experiment_3,trial_009,3.0,o,o,False,on_time,1781069302582.0,1781069302648.0,1781069303333.0,1781069303449.0,751.0,685.0,66.0,116.0,0.0,169.04798407482983
P03,3,experiment_3,trial_009,4.0,n,n,False,on_time,1781069303582.0,1781069303649.0,1781069304333.0,1781069304433.0,751.0,684.0,67.0,100.0,0.0,131.6586593008868
P03,3,experiment_3,trial_009,5.0,e,e,False,on_time,1781069304582.0,1781069304649.0,1781069305134.0,1781069305251.0,552.0,485.0,67.0,117.0,0.0,61.33001129495335
P03,3,experiment_3,trial_010,1.0,s,s,False,on_time,1781069305816.0,1781069305982.0,1781069306650.0,1781069306750.0,834.0,668.0,166.0,100.0,0.0,123.86929503006046
P03,3,experiment_3,trial_010,2.0,n,n,False,on_time,1781069306899.0,1781069306966.0,1781069307617.0,1781069307717.0,718.0,651.0,67.0,100.0,0.0,85.58385121231116
P03,3,experiment_3,trial_010,3.0,o,o,False,on_time,1781069307766.0,1781069307916.0,1781069308419.0,1781069308518.0,653.0,503.0,150.0,99.0,0.0,112.79010716114604
P03,3,experiment_3,trial_010,4.0,r,r,False,on_time,,1781069308766.0,1781069309333.0,1781069309402.0,,567.0,,69.0,0.0,72.14896212738847
P03,3,experiment_3,trial_010,5.0,e,e,False,on_time,,,1781069310100.0,1781069310185.0,,,,85.0,0.0,102.02812739780389
P03,3,experiment_4,trial_001,1.0,s,s,False,on_time,1781069312634.0,1781069312766.0,1781069313369.0,1781069313468.0,735.0,603.0,132.0,99.0,0.0,157.14667505364824
P03,3,experiment_4,trial_001,2.0,l,l,False,on_time,,,1781069314117.0,1781069314202.0,,,,85.0,0.0,113.36968060275285
P03,3,experiment_4,trial_001,3.0,a,a,False,on_time,1781069314350.0,1781069314416.0,1781069314885.0,1781069314985.0,535.0,469.0,66.0,100.0,0.0,149.06997992229913
P03,3,experiment_4,trial_001,4.0,t,t,False,on_time,1781069315262.0,1781069315331.0,1781069315803.0,1781069315885.0,541.0,472.0,69.0,82.0,0.0,32.69576524308905
P03,3,experiment_4,trial_001,5.0,e,e,False,on_time,1781069315917.0,1781069315983.0,1781069316487.0,1781069316600.0,570.0,504.0,66.0,113.0,0.0,76.24482206341986
P03,3,experiment_4,trial_002,1.0,l,l,False,on_time,1781069317166.0,1781069317232.0,1781069317750.0,1781069317852.0,584.0,518.0,66.0,102.0,0.0,94.38127440483652
P03,3,experiment_4,trial_002,2.0,e,e,False,on_time,1781069317866.0,1781069317950.0,1781069318435.0,1781069318516.0,569.0,485.0,84.0,81.0,0.0,28.47100460063688
P03,3,experiment_4,trial_002,3.0,a,a,False,on_time,1781069318582.0,1781069318650.0,1781069319134.0,1781069319217.0,552.0,484.0,68.0,83.0,0.0,130.04604601083255
P03,3,experiment_4,trial_002,4.0,s,s,False,on_time,1781069319517.0,1781069319584.0,1781069320069.0,1781069320167.0,552.0,485.0,67.0,98.0,0.0,80.63617547384052
P03,3,experiment_4,trial_002,5.0,t,t,False,on_time,,1781069320267.0,1781069320852.0,1781069320934.0,,585.0,,82.0,0.0,27.97159659990024
P03,3,experiment_4,trial_003,1.0,s,s,False,on_time,1781069321668.0,1781069321849.0,1781069322336.0,1781069322452.0,668.0,487.0,181.0,116.0,0.0,41.38030078147735
P03,3,experiment_4,trial_003,2.0,t,t,False,on_time,,,1781069323033.0,1781069323133.0,,,,100.0,0.0,58.038222579963914
P03,3,experiment_4,trial_003,3.0,o,o,False,on_time,1781069323299.0,1781069323367.0,1781069323885.0,1781069324002.0,586.0,518.0,68.0,117.0,0.0,114.06806731225593
P03,3,experiment_4,trial_003,4.0,n,n,False,on_time,1781069324184.0,1781069324251.0,1781069324885.0,1781069324985.0,701.0,634.0,67.0,100.0,0.0,110.16438940057499
P03,3,experiment_4,trial_003,5.0,e,e,False,on_time,1781069325016.0,1781069325083.0,1781069325551.0,1781069325652.0,535.0,468.0,67.0,101.0,0.0,36.64779737079053
P03,3,experiment_4,trial_004,1.0,s,s,False,on_time,1781069326184.0,1781069326245.0,1781069326867.0,1781069326950.0,683.0,622.0,61.0,83.0,0.0,41.47803358981676
P03,3,experiment_4,trial_004,2.0,n,n,False,on_time,,1781069327033.0,1781069327603.0,1781069327701.0,,570.0,,98.0,0.0,104.88568838926659
P03,3,experiment_4,trial_004,3.0,o,o,False,on_time,1781069327735.0,1781069327800.0,1781069328453.0,1781069328568.0,718.0,653.0,65.0,115.0,0.0,38.15268396870548
P03,3,experiment_4,trial_004,4.0,r,r,False,on_time,,1781069328701.0,1781069329285.0,1781069329353.0,,584.0,,68.0,0.0,40.41473977241036
P03,3,experiment_4,trial_004,5.0,e,e,False,on_time,,,1781069330012.0,1781069330086.0,,,,74.0,0.0,28.960719243674426
P03,3,experiment_4,trial_005,1.0,a,a,False,on_time,1781069330851.0,1781069330917.0,1781069331418.0,1781069331536.0,567.0,501.0,66.0,118.0,0.0,94.44531605942642
P03,3,experiment_4,trial_005,2.0,l,l,False,on_time,1781069331634.0,1781069331701.0,1781069332317.0,1781069332418.0,683.0,616.0,67.0,101.0,0.0,141.36755894825924
P03,3,experiment_4,trial_005,3.0,e,e,False,on_time,,1781069332450.0,1781069332970.0,1781069333068.0,,520.0,,98.0,0.0,44.2036104476846
P03,3,experiment_4,trial_005,4.0,r,r,False,on_time,,1781069333333.0,1781069333850.0,1781069333935.0,,517.0,,85.0,0.0,86.4965609683321
P03,3,experiment_4,trial_005,5.0,t,t,False,on_time,1781069334101.0,1781069334167.0,1781069334619.0,1781069334719.0,518.0,452.0,66.0,100.0,0.0,39.11363087744672
P03,3,experiment_4,trial_006,1.0,a,a,False,on_time,1781069335585.0,1781069335651.0,1781069336168.0,1781069336253.0,583.0,517.0,66.0,85.0,0.0,93.7580314987988
P03,3,experiment_4,trial_006,2.0,l,l,False,on_time,1781069336417.0,1781069336483.0,1781069337135.0,1781069337235.0,718.0,652.0,66.0,100.0,0.0,125.7264218304881
P03,3,experiment_4,trial_006,3.0,o,o,False,on_time,1781069337418.0,1781069337484.0,1781069338237.0,1781069338337.0,819.0,753.0,66.0,100.0,0.0,119.48468966981522
P03,3,experiment_4,trial_006,4.0,n,n,False,on_time,1781069338451.0,1781069338517.0,1781069339235.0,1781069339303.0,784.0,718.0,66.0,68.0,0.0,108.40557994554153
P03,3,experiment_4,trial_006,5.0,e,e,False,on_time,1781069339484.0,1781069339551.0,1781069340052.0,1781069340138.0,568.0,501.0,67.0,86.0,0.0,82.17077477255187
P03,3,experiment_4,trial_007,1.0,l,l,False,on_time,1781069340786.0,1781069340851.0,1781069341504.0,1781069341637.0,718.0,653.0,65.0,133.0,0.0,75.76324351473407
